tweet_id,in_reply_to_status_id,in_reply_to_user_id,source,text,expanded_urls,rating_numerator,rating_denominator,name,stage,Date,Time,retweet_count,favorite_count,breed,breed_confedance,Dog_type
793962221541933056,0,0,Twitter for iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,Maximus,,2016-11-02,23:45:19,3014,13671,Algorithm_1,0.407016,Chihuahua
793845145112371200,0,0,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,Clark,,2016-11-02,16:00:06,906,5356,Algorithm_1,0.148975,ocarina
793601777308463104,0,0,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12,10,Dobby,,2016-11-01,23:53:02,31314,57622,Algorithm_1,0.349561,miniature_poodle
793500921481273345,0,0,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12,10,Fiona,,2016-11-01,17:12:16,3084,11901,Algorithm_1,0.8019029999999999,Labrador_retriever
793286476301799424,0,0,Twitter for iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13,10,Moreton,,2016-11-01,03:00:09,3505,13105,Algorithm_1,0.119693,giant_schnauzer
793271401113350145,0,0,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12,10,Dave,,2016-11-01,02:00:14,3917,0,Algorithm_1,0.8764790000000001,Pembroke
793256262322548741,0,0,Twitter for iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12,10,,,2016-11-01,01:00:05,17504,38260,Algorithm_1,0.594467,English_springer
793241302385262592,0,0,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,Tucker,,2016-11-01,00:00:38,1131,6267,Algorithm_1,0.591829,Rottweiler
793226087023144960,0,0,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11,10,Juno,,2016-10-31,23:00:11,9907,0,Algorithm_1,0.655279,Pembroke
793210959003287553,0,0,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10,10,Maude,,2016-10-31,22:00:04,2326,9690,Algorithm_1,0.654697,boxer
793195938047070209,0,0,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,Lily,puppo,2016-10-31,21:00:23,3011,13367,Algorithm_2,0.258372,golden_retriever
793180763617361921,0,0,Twitter for iPhone,This is Newt. He's a strawberry. 11/10,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,Newt,,2016-10-31,20:00:05,1927,9517,Algorithm_1,0.978007,Samoyed
793165685325201412,0,0,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12,10,Benji,,2016-10-31,19:00:10,5496,0,Algorithm_1,0.989519,dalmatian
793150605191548928,0,0,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11,10,Nida,,2016-10-31,18:00:14,2361,11071,Algorithm_1,0.631501,Labrador_retriever
793135492858580992,0,0,Twitter for iPhone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all,"https://twitter.com/dog_rates/status/793135492858580992/photo/1,https://twitter.com/dog_rates/status/793135492858580992/photo/1",13,10,,,2016-10-31,17:00:11,2545,10905,Algorithm_1,0.16802,bow
793120401413079041,0,0,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort",https://twitter.com/dog_rates/status/793120401413079041/photo/1,11,10,Robin,,2016-10-31,16:00:13,9366,33961,Algorithm_1,0.587507,stove
792913359805018113,0,0,Twitter for iPhone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest,"https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1",13,10,,,2016-10-31,02:17:31,2269,9564,Algorithm_1,0.458746,Labrador_retriever
792883833364439040,0,0,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12,10,Bailey,,2016-10-31,00:20:11,2500,9927,Algorithm_2,0.229944,Cardigan
792773781206999040,0,0,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12,10,Monster,,2016-10-30,17:02:53,1207,0,Algorithm_1,0.949215,golden_retriever
792394556390137856,0,0,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12,10,BeBe,,2016-10-29,15:55:58,6154,0,Algorithm_1,0.999876,chow
792050063153438720,0,0,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11,10,Remus,,2016-10-28,17:07:05,1207,5545,Algorithm_1,0.327957,paper_towel
791672322847637504,0,0,Twitter for iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10,https://twitter.com/dog_rates/status/791672322847637504/photo/1,13,10,,,2016-10-27,16:06:04,9907,25057,Algorithm_2,0.132569,standard_poodle
791406955684368384,0,0,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12,10,Levi,,2016-10-26,22:31:36,4797,0,Algorithm_1,0.773135,Pembroke
791312159183634433,0,0,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12,10,Mabel,,2016-10-26,16:14:55,2625,10937,Algorithm_1,0.866367,borzoi
790987426131050500,0,0,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12,10,Misty,,2016-10-25,18:44:32,1918,9161,Algorithm_2,0.181351,golden_retriever
790946055508652032,0,0,Twitter for iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af,https://twitter.com/dog_rates/status/790946055508652032/photo/1,12,10,Betty,puppo,2016-10-25,16:00:09,4407,11467,Algorithm_1,0.479008,Labrador_retriever
790698755171364864,0,0,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12,10,Mosby,,2016-10-24,23:37:28,1505,8485,Algorithm_1,0.4163850000000001,Chihuahua
790581949425475584,0,0,Twitter for iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11,10,Duke,,2016-10-24,15:53:19,3130,12511,Algorithm_1,0.986548,Labrador_retriever
790337589677002753,0,0,Twitter for iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12,10,Maggie,,2016-10-23,23:42:19,6750,0,Algorithm_1,0.543706,box_turtle
790277117346975746,0,0,Twitter for iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11,10,Bruce,,2016-10-23,19:42:02,2156,9629,Algorithm_1,0.139613,West_Highland_white_terrier
789986466051088384,0,0,Twitter for iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10,https://twitter.com/dog_rates/status/789986466051088384/photo/1,12,10,Happy,,2016-10-23,00:27:05,10080,32000,Algorithm_1,0.5195890000000001,vizsla
789628658055020548,0,0,Twitter for iPhone,This is Eli. He can fly. 13/10 magical af,https://twitter.com/dog_rates/status/789628658055020548/photo/1,13,10,Eli,,2016-10-22,00:45:17,3732,0,Algorithm_1,0.806757,dough
789599242079838210,0,0,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12,10,Brownie,,2016-10-21,22:48:24,2194,10342,Algorithm_1,0.240591,Scottish_deerhound
789530877013393408,0,0,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12,10,Rizzy,,2016-10-21,18:16:44,16267,40402,Algorithm_1,0.299708,cocker_spaniel
789268448748703744,0,0,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10,10,Stella,,2016-10-21,00:53:56,2060,9300,Algorithm_1,0.918441,Pembroke
789137962068021249,0,0,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12,10,Bo,,2016-10-20,16:15:26,8476,20783,Algorithm_1,0.749368,chow
788908386943430656,0,0,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af",https://twitter.com/dog_rates/status/788908386943430656/photo/1,11,10,Lucy,,2016-10-20,01:03:11,2090,10192,Algorithm_1,0.9903,English_springer
788765914992902144,0,0,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly,https://twitter.com/dog_rates/status/788765914992902144/photo/1,12,10,Butter,,2016-10-19,15:37:03,5096,22085,Algorithm_2,0.0593442,Staffordshire_bullterrier
788412144018661376,0,0,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11,10,Dexter,,2016-10-18,16:11:17,2236,10384,Algorithm_1,0.4414270000000001,standard_schnauzer
788178268662984705,0,0,Twitter for iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",13,10,,,2016-10-18,00:41:57,2557,8588,Algorithm_1,0.800495,golden_retriever
788150585577050112,0,0,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13,10,Leo,,2016-10-17,22:51:57,2728,9361,Algorithm_1,0.921968,Maltese_dog
788039637453406209,0,0,Twitter for iPhone,Did... did they pick out that license plate? 12/10 for both,"https://twitter.com/dog_rates/status/788039637453406209/photo/1,https://twitter.com/dog_rates/status/788039637453406209/photo/1",12,10,,,2016-10-17,15:31:05,513,4968,Algorithm_1,0.681218,beagle
787810552592695296,0,0,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11,10,Frank,,2016-10-17,00:20:47,3652,13242,Algorithm_1,0.556373,basset
787717603741622272,0,0,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13,10,Tonks,puppo,2016-10-16,18:11:26,3225,11515,Algorithm_1,0.4607100000000001,Pomeranian
787397959788929025,0,0,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11,10,Moose,,2016-10-15,21:01:17,4207,11694,Algorithm_1,0.8839520000000001,pug
787322443945877504,0,0,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10,10,Lincoln,,2016-10-15,16:01:13,3220,10989,Algorithm_1,0.868367,Labrador_retriever
786963064373534720,0,0,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12,10,Rory,,2016-10-14,16:13:10,2276,8865,Algorithm_1,0.263892,golden_retriever
786709082849828864,0,0,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10",https://twitter.com/dog_rates/status/786709082849828864/photo/1,10,10,Logan,,2016-10-13,23:23:56,8503,23337,Algorithm_3,0.0436271,Cardigan
786664955043049472,0,0,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10",https://twitter.com/dog_rates/status/786664955043049472/photo/1,12,10,,,2016-10-13,20:28:35,2191,8380,Algorithm_1,0.672117,West_Highland_white_terrier
786595970293370880,0,0,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11,10,Dale,,2016-10-13,15:54:28,8067,0,Algorithm_1,0.305637,Italian_greyhound
786363235746385920,0,0,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13,10,Rizzo,doggo,2016-10-13,00:29:39,1665,7373,Algorithm_1,0.40743,Labrador_retriever
786233965241827333,0,0,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11,10,Mattie,,2016-10-12,15:55:59,1424,6787,Algorithm_1,0.743808,bull_mastiff
785927819176054784,0,0,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12,10,Lucy,,2016-10-11,19:39:28,2231,8900,Algorithm_1,0.162179,walking_stick
785872687017132033,0,0,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his,https://twitter.com/dog_rates/status/785872687017132033/video/1,12,10,Rusty,,2016-10-11,16:00:24,4252,15224,Algorithm_1,0.225848,Shih-Tzu
785639753186217984,0,0,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",10,10,Pinot,doggopupper,2016-10-11,00:34:48,1647,8102,Algorithm_1,0.388332,Irish_water_spaniel
785533386513321988,0,0,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11,10,Dallas,,2016-10-10,17:32:08,1884,8429,Algorithm_1,0.376741,Chihuahua
785264754247995392,0,0,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12,10,Doc,,2016-10-09,23:44:41,872,6215,Algorithm_1,0.999484,hamster
785170936622350336,0,0,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11,10,Hero,,2016-10-09,17:31:53,3650,14265,Algorithm_3,0.000132464,whippet
784826020293709826,0,0,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13,10,Rusty,,2016-10-08,18:41:19,7444,23302,Algorithm_1,0.961996,French_bulldog
784517518371221505,0,0,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11,10,Frankie,,2016-10-07,22:15:26,1655,5927,Algorithm_2,0.0980293,toy_poodle
784431430411685888,0,0,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12,10,Stormy,,2016-10-07,16:33:21,2090,10093,Algorithm_1,0.583875,golden_retriever
783839966405230592,0,0,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",13,10,Riley,,2016-10-06,01:23:05,3057,12192,Algorithm_1,0.579472,Maltese_dog
783821107061198850,0,0,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12,10,Mairi,,2016-10-06,00:08:09,13369,39640,Algorithm_1,0.7903859999999999,golden_retriever
783695101801398276,0,0,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12,10,Loomis,,2016-10-05,15:47:27,3901,16380,Algorithm_1,0.985387,pug
783466772167098368,0,0,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11,10,Finn,,2016-10-05,00:40:09,4521,17250,Algorithm_1,0.26527399999999995,chow
783391753726550016,0,0,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13,10,Godi,,2016-10-04,19:42:03,5711,0,Algorithm_2,0.0731443,Yorkshire_terrier
783334639985389568,0,0,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12,10,Dave,,2016-10-04,15:55:06,1696,7727,Algorithm_2,0.196307,Boston_bull
783085703974514689,0,0,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11,10,Earl,,2016-10-03,23:25:55,6554,22246,Algorithm_1,0.976577,Boston_bull
782969140009107456,0,0,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12,10,Cali,,2016-10-03,15:42:44,4046,14685,Algorithm_1,0.8770209999999999,whippet
782747134529531904,0,0,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11,10,Deacon,doggo,2016-10-03,01:00:34,3536,11271,Algorithm_3,0.1423,malinois
782722598790725632,0,0,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine",https://twitter.com/dog_rates/status/782722598790725632/photo/1,10,10,Penny,,2016-10-02,23:23:04,2509,8784,Algorithm_2,0.0964228,Doberman
782598640137187329,0,0,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11,10,Timmy,,2016-10-02,15:10:30,3007,12595,Algorithm_1,0.841084,Chihuahua
782305867769217024,0,0,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12,10,Sampson,doggo,2016-10-01,19:47:08,24069,47281,Algorithm_1,0.201346,doormat
781955203444699136,0,0,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately,https://twitter.com/dog_rates/status/781955203444699136/photo/1,11,10,Chipson,,2016-09-30,20:33:43,6961,0,Algorithm_1,0.440916,Chihuahua
781661882474196992,0,0,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road,https://twitter.com/dog_rates/status/781661882474196992/photo/1,5,10,,,2016-09-30,01:08:10,2525,9701,Algorithm_3,0.0394646,Labrador_retriever
781524693396357120,0,0,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12,10,,,2016-09-29,16:03:01,4098,14015,Algorithm_1,0.8698040000000001,Great_Pyrenees
781251288990355457,0,0,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",11,10,Oakley,,2016-09-28,21:56:36,4288,16236,Algorithm_1,0.371146,Chesapeake_Bay_retriever
781163403222056960,0,0,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution",https://twitter.com/dog_rates/status/781163403222056960/photo/1,10,10,,,2016-09-28,16:07:23,56625,107015,Algorithm_1,0.628255,hamster
780931614150983680,0,0,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend,https://twitter.com/dog_rates/status/780931614150983680/photo/1,13,10,,puppo,2016-09-28,00:46:20,8521,0,Algorithm_1,0.5452859999999999,Chesapeake_Bay_retriever
780858289093574656,0,0,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first",https://twitter.com/dog_rates/status/780858289093574656/photo/1,10,10,Dash,,2016-09-27,19:54:58,4418,14514,Algorithm_1,0.707199,black-footed_ferret
780800785462489090,0,0,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11,10,Koda,,2016-09-27,16:06:28,37911,75639,Algorithm_1,0.752707,Pekinese
780601303617732608,0,0,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12,10,Hercules,,2016-09-27,02:53:48,6426,0,Algorithm_1,0.611603,guenon
780543529827336192,0,0,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12,10,,,2016-09-26,23:04:13,2230,5370,Algorithm_1,0.206479,Welsh_springer_spaniel
780459368902959104,0,0,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af",https://twitter.com/dog_rates/status/780459368902959104/photo/1,11,10,Bear,,2016-09-26,17:29:48,2752,11363,Algorithm_1,0.772423,Labrador_retriever
780192070812196864,0,0,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11,10,,,2016-09-25,23:47:39,13616,0,Algorithm_1,0.363257,malamute
779834332596887552,0,0,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11,10,Scout,,2016-09-25,00:06:08,1388,7145,Algorithm_1,0.282396,English_setter
779377524342161408,0,0,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket,https://twitter.com/dog_rates/status/779377524342161408/video/1,12,10,,pupper,2016-09-23,17:50:56,6238,0,Algorithm_1,0.566338,common_iguana
